"","day","temp","dewp","wdsp","sndp","fog","NUM_CRIMES"
"1044",1,56.2,50.4,5.1,999.9,0,0.410596026490066
"1050",6,50.7,30,5.6,999.9,0,0.586092715231788
"1056",2,50.5,21.9,4.8,999.9,0,0.455298013245033
"1059",3,41,21.9,7.3,999.9,0,0.495033112582781
"1092",4,47.1,28.3,3.5,999.9,0,0.5
"1098",7,50.2,44,6.3,999.9,0,0.625827814569536
"1100",4,58,45.8,8.3,999.9,0,0.562913907284768
"1104",1,52.1,40.2,10,999.9,0,0.342715231788079
"1109",5,43.8,24.7,9.3,999.9,0,0.566225165562914
"1113",5,43.7,28.4,9.5,999.9,0,0.466887417218543
"1149",2,58.1,40.7,7.7,999.9,0,0.435430463576159
"1150",2,48,35.3,6.4,999.9,0,0.559602649006622
"1152",3,56.2,39.5,6.4,999.9,0,0.548013245033113
"1156",6,58.1,46.4,7.9,999.9,0,0.53476821192053
"1173",3,54.8,38.1,9,999.9,0,0.427152317880795
"1181",2,42.1,18.3,12.2,999.9,0,0.369205298013245
"1191",5,54.4,28.8,9.1,999.9,0,0.526490066225166
"1202",7,49.2,36.8,10.4,999.9,0,0.301324503311258
"1207",4,50.4,42.7,11,999.9,0,0.503311258278146
"1220",1,47.2,22.5,10.7,999.9,0,0.519867549668874
"1226",7,56.2,32.2,11.1,999.9,0,0.329470198675497
"1243",4,45.5,31,14,999.9,0,0.43046357615894
"1244",6,46.9,35.4,12.8,999.9,0,0.425496688741722
"1250",7,45.2,27.4,11.5,999.9,0,0.336092715231788
"1255",7,66.9,58.4,11.9,999.9,0,0.589403973509934
"1256",6,43.8,31.4,9.9,999.9,0,0.422185430463576
"1257",3,51.2,32.7,14.1,999.9,0,0.403973509933775
"1282",5,45.7,40.8,9.8,999.9,0,0.490066225165563
"1306",1,54,28.9,11.4,999.9,0,0.491721854304636
"1320",1,58.5,48.3,19,999.9,0,0.513245033112583
"1398",1,58.6,55.7,4.9,999.9,0,0.582781456953642
"1407",3,64.8,40,4.9,999.9,0,0.746688741721854
"1413",4,60.2,36.2,5,999.9,0,0.551324503311258
"1416",5,67.8,38.6,7.2,999.9,0,0.591059602649007
"1421",6,57.1,52.7,7.1,999.9,0,0.544701986754967
"1422",2,57.3,51.6,5.2,999.9,0,0.735099337748344
"1432",7,59.7,53.4,6.8,999.9,0,0.369205298013245
"1434",2,59.8,40.6,7.5,999.9,0,0.544701986754967
"1436",6,76.5,48.2,7.2,999.9,0,0.513245033112583
"1438",3,56.8,43.4,7.7,999.9,0,0.589403973509934
"1439",4,54.4,35.3,5.5,999.9,0,0.48841059602649
"1443",1,63.2,33.7,3.3,999.9,0,0.634105960264901
"1454",5,61.6,34.6,6.8,999.9,0,0.624172185430464
"1466",7,81.3,59.4,9,999.9,0,0.506622516556291
"1467",5,67.2,59.2,8.9,999.9,0,0.678807947019868
"1479",3,64.6,43.8,8.4,999.9,0,0.602649006622517
"1495",5,74.5,52.4,10.7,999.9,0,0.764900662251656
"1502",6,61.9,45.4,9.3,999.9,0,0.514900662251656
"1505",2,59.9,48.7,5.8,999.9,1,0.66887417218543
"1511",7,58.8,36.8,7.9,999.9,0,0.327814569536424
"1524",2,71,40,9.2,999.9,0,0.695364238410596
"1543",6,70.5,49.9,10.2,999.9,0,0.480132450331126
"1550",4,52.1,44,11.2,999.9,0,0.344370860927152
"1575",4,76.2,63.5,10.4,999.9,0,0.596026490066225
"1578",3,68,59.2,8.7,999.9,0,0.622516556291391
"1596",3,60.7,38.2,12.5,999.9,0,0.539735099337748
"1599",7,81.1,56.3,10,999.9,0,0.554635761589404
"1609",1,85.3,57.8,12.3,999.9,0,0.677152317880795
"1614",2,77.6,50.4,11,999.9,0,0.783112582781457
"1618",1,63.6,49.3,11.4,999.9,0,0.438741721854305
"1637",4,76.6,49.7,11.7,999.9,0,0.665562913907285
"1716",5,78.6,47.5,7.2,999.9,0,0.764900662251656
"1719",5,74.8,51.9,5,999.9,0,0.826158940397351
"1729",5,73.7,46.5,5.7,999.9,0,0.816225165562914
"1734",3,65.3,47.6,6,999.9,0,0.667218543046358
"1742",3,64.9,45.1,7.1,999.9,0,0.753311258278146
"1746",4,67.3,44.4,5.1,999.9,0,0.612582781456954
"1747",4,70.7,47.8,7.4,999.9,0,0.592715231788079
"1749",6,75.7,54.6,4.3,999.9,0,0.839403973509934
"1782",7,80,56.3,5.4,999.9,0,0.754966887417219
"1802",2,70.6,48.9,6.7,999.9,0,0.556291390728477
"1822",2,72.4,49.1,10.4,999.9,0,0.774834437086093
"1826",7,81.5,52.5,8.6,999.9,0,0.640728476821192
"1835",1,69.2,47.6,7.8,999.9,0,0.594370860927152
"1838",2,63.4,48.1,9,999.9,0,0.544701986754967
"1840",7,68.2,49.5,8.3,999.9,0,0.612582781456954
"1862",6,79,67,6.5,999.9,0,0.645695364238411
"1888",6,78.6,50,8.9,999.9,0,0.710264900662252
"1894",1,80.6,62.3,9.8,999.9,0,0.73841059602649
"1896",5,53.8,46.2,10.5,999.9,0,1
"1909",5,81.6,65.4,5.7,999.9,0,0.701986754966887
"1913",3,76.4,51.3,9.2,999.9,0,0.705298013245033
"1924",4,79.9,60.6,9.4,999.9,0,0.720198675496689
"1935",3,84.9,63.1,13.1,999.9,0,0.789735099337748
"1939",2,84.5,64.8,12.8,999.9,0,0.634105960264901
"1944",6,60.9,44.4,9.6,999.9,0,0.53476821192053
"1945",4,87.1,62.8,10.7,999.9,0,0.526490066225166
"1948",1,71,51.1,14.5,999.9,0,0.56953642384106
"1950",6,83.1,56.2,9.6,999.9,0,0.730132450331126
"1964",7,75.4,61.4,8.3,999.9,0,0.538079470198676
"1989",1,81.7,63.3,13.2,999.9,0,0.740066225165563
"2034",6,78.2,61.2,3.8,999.9,0,0.735099337748344
"2035",7,82.1,65,5.2,999.9,0,0.602649006622517
"2073",5,92.7,71.6,6.1,999.9,0,0.672185430463576
"2089",7,80.8,65.7,6.5,999.9,0,0.834437086092715
"2101",7,77.3,58.3,5,999.9,0,0.655629139072848
"2102",1,84.1,69.1,4.7,999.9,0,0.720198675496689
"2114",1,83.2,59.6,6.4,999.9,0,0.625827814569536
"2149",3,85.1,69.3,5.9,999.9,0,0.589403973509934
"2157",6,78.2,66.5,3.7,999.9,0,0.716887417218543
"2172",3,90,69.1,7.9,999.9,0,0.701986754966887
"2177",2,87,66.9,9.2,999.9,0,0.72682119205298
"2179",6,76.1,60.8,8.9,999.9,0,0.700331125827815
"2185",6,87.2,69.3,7.7,999.9,0,0.731788079470199
"2192",2,89.5,66.6,8.7,999.9,0,0.634105960264901
"2194",3,76.9,56.7,8,999.9,0,0.677152317880795
"2195",4,80.2,54.1,8.2,999.9,0,0.693708609271523
"2198",1,78.5,57.1,5.9,999.9,0,0.735099337748344
"2200",1,86.5,65.8,6.8,999.9,0,0.607615894039735
"2207",2,77,56.6,9.3,999.9,0,0.716887417218543
"2226",4,90.1,67.4,6.3,999.9,0,0.644039735099338
"2236",5,75.8,62.8,10.8,999.9,0,0.746688741721854
"2238",5,81.5,60,6.2,999.9,0,0.766556291390728
"2244",1,87.7,66.1,9.4,999.9,0,0.607615894039735
"2266",7,78.2,57.7,12.9,999.9,0,0.781456953642384
"2268",5,77.1,64.9,6.3,999.9,0,0.693708609271523
"2286",4,84.3,68.6,9,999.9,0,0.587748344370861
"2314",3,83.5,65.5,9.9,999.9,0,0.647350993377483
"2321",2,81.3,65.3,8.2,999.9,0,0.516556291390728
"2331",7,80.5,68.6,5.1,999.9,0,0.943708609271523
"2332",4,77,70.7,8.6,999.9,0,0.496688741721854
"2334",2,83.6,68.4,7.3,999.9,0,0.572847682119205
"2371",1,67.7,58.6,2.5,999.9,0,0.408940397350993
"2378",2,68.5,51.9,3.7,999.9,0,0.496688741721854
"2382",7,70.1,53.9,3.7,999.9,0,0.536423841059603
"2384",5,67.8,53.3,6.1,999.9,0,0.567880794701987
"2392",2,69.7,60.2,3.2,999.9,0,0.562913907284768
"2411",7,70.7,47.8,3.8,999.9,0,0.528145695364238
"2418",1,68.5,53.6,2.9,999.9,0,0.450331125827815
"2425",3,79.6,63.2,4.1,999.9,0,0.806291390728477
"2430",3,72,50.6,4.3,999.9,0,0.445364238410596
"2431",4,79.2,53,6.1,999.9,0,0.678807947019868
"2432",3,75.9,57.6,4.5,999.9,0,0.552980132450331
"2443",1,76.3,56.4,4.5,999.9,0,0.564569536423841
"2460",4,81.6,60.7,5.9,999.9,0,0.658940397350993
"2465",5,82.2,56,6.7,999.9,0,0.68046357615894
"2481",5,84.4,64.7,4.9,999.9,0,0.728476821192053
"2482",3,80.2,63.5,6.9,999.9,0,0.584437086092715
"2497",2,75.4,60.4,4.4,999.9,0,0.549668874172185
"2512",6,68.6,50.4,8.7,999.9,0,0.617549668874172
"2513",4,78.8,58.3,7.9,999.9,0,0.509933774834437
"2547",4,74.8,60.8,8.3,999.9,0,0.52317880794702
"2548",6,68.3,49.1,4.4,999.9,0,0.604304635761589
"2550",7,77,61.4,8,999.9,0,0.564569536423841
"2561",3,75.5,60,4.7,999.9,0,0.731788079470199
"2562",4,74,61.3,7.7,999.9,0,0.521523178807947
"2567",5,82.3,61.4,9,999.9,0,0.652317880794702
"2571",6,83.7,55.8,7.3,999.9,0,0.76158940397351
"2591",7,77.4,62.7,6.6,999.9,0,0.470198675496689
"2618",2,80.1,56.6,5.6,999.9,0,0.548013245033113
"2665",5,68.4,57.6,12.5,999.9,0,0.485099337748344
"2668",1,75.3,63.5,6.3,999.9,0,0.46523178807947
"2675",6,83.1,68,6.7,999.9,1,0.627483443708609
"2717",6,66.3,45.5,3.3,999.9,0,0.649006622516556
"2734",7,52.1,35,6,999.9,0,0.341059602649007
"2746",5,57.1,40.6,5.5,999.9,0,0.625827814569536
"2749",2,79.6,69.2,5.1,999.9,0,0.485099337748344
"2753",4,78.3,60.9,4.2,999.9,0,0.657284768211921
"2785",7,67.8,43.8,4.7,999.9,0,0.456953642384106
"2798",1,65.8,47,4,999.9,0,0.43046357615894
"2802",1,79.8,69.3,6.4,999.9,0,0.445364238410596
"2814",2,64.4,44.9,7.8,999.9,0,0.498344370860927
"2817",3,65.2,55.5,7.5,999.9,0,0.518211920529801
"2829",5,62.9,47,6.1,999.9,0,0.622516556291391
"2842",4,58.9,43.7,7.5,999.9,0,0.360927152317881
"2863",7,76.6,70.2,11,999.9,0,0.45364238410596
"2867",3,74.9,53.9,8.8,999.9,0,0.521523178807947
"2871",7,59.9,46.8,8,999.9,0,0.410596026490066
"2875",7,64.2,51.7,8.8,999.9,0,0.478476821192053
"2879",6,61,45.1,3.6,999.9,0,0.577814569536424
"2883",4,69,55.1,7.5,999.9,0,0.408940397350993
"2891",5,72.7,61.1,5.7,999.9,0,0.561258278145695
"2916",5,59.5,48.2,9,999.9,0,0.599337748344371
"2922",1,55.1,33,8.3,999.9,0,0.410596026490066
"2927",6,76.1,66.2,8.3,999.9,0,0.93046357615894
"2935",2,71.5,50,8.5,999.9,0,0.483443708609272
"2944",6,64.4,49.3,11,999.9,0,0.602649006622517
"2947",2,57.7,42.6,12.4,999.9,0,0.349337748344371
"2976",1,68.7,53.5,6.5,999.9,0,0.463576158940397
"2986",4,65.2,40.3,10.7,999.9,0,0.495033112582781
"2997",3,58.6,36.6,8.9,999.9,0,0.485099337748344
"3002",6,53.6,43.1,9,999.9,0,0.413907284768212
"3006",3,75.2,63.2,7,999.9,0,0.397350993377483
"3063",7,53.1,41.8,4.7,999.9,0,0.506622516556291
"3088",1,58.2,44.4,3.8,999.9,0,0.716887417218543
"3091",6,48.2,40,6.5,999.9,0,0.564569536423841
"3114",1,60.7,52.5,5.7,999.9,0,0.360927152317881
"3116",3,64,55.8,6.2,999.9,0,0.495033112582781
"3123",5,49.2,35.3,8.8,999.9,0,0.486754966887417
"3140",2,64.2,60.2,5,999.9,0,0.450331125827815
"3143",7,45.3,24.6,6.3,999.9,0,0.246688741721854
"3153",6,42.9,28.3,8.9,999.9,0,0.397350993377483
"3171",3,68.3,59.6,8,999.9,0,0.658940397350993
"3178",6,43.7,25,8.8,999.9,0,0.30794701986755
"3189",5,47.4,41.5,6.8,999.9,0,0.533112582781457
"3196",6,53.4,41.1,8.7,999.9,0,0.420529801324503
"3222",1,46.4,25.3,8.3,999.9,0,0.463576158940397
"3227",2,63.7,47.9,9.6,999.9,0,0.473509933774834
"3240",3,42,25.8,11.8,999.9,0,0.548013245033113
"3241",5,49.1,33,9.3,999.9,0,0.567880794701987
"3255",2,54.6,40.6,8.7,999.9,0,0.41887417218543
"3260",3,63.8,50.4,13,999.9,0,0.554635761589404
"3271",1,44.3,31.5,12.8,999.9,0,0.350993377483444
"3273",1,51.1,40.3,9.3,999.9,0,0.526490066225166
"3280",7,45.4,29.8,12.8,999.9,0,0.341059602649007
"3288",4,50.6,30.5,9.9,999.9,0,0.405629139072848
"3296",2,54.9,34.1,12.1,999.9,0,0.448675496688742
"3297",5,45.5,32.4,10.9,999.9,0,0.566225165562914
"3300",3,46.5,32.6,11.5,999.9,0,0.564569536423841
"3308",4,70.8,59.5,13.6,999.9,0,0.380794701986755
"3311",7,65,59.6,12.9,999.9,0,0.395695364238411
"3328",4,65.5,53.5,10.5,999.9,0,0.428807947019868
"3333",2,43.5,26,17.8,999.9,0,0.417218543046358
"3343",4,52.9,43.4,13.7,999.9,0,0.458609271523179
"3389",5,41.8,27,2,999.9,0,0.529801324503311
"3392",2,52.4,41.9,4.5,999.9,0,0.503311258278146
"3394",4,38.3,25.7,3.1,999.9,0,0.539735099337748
"3395",3,42.7,36.5,4.1,999.9,0,0.420529801324503
"3398",7,45.6,31.2,4.1,999.9,0,0.377483443708609
"3399",6,43.4,29.4,3.2,999.9,0,0.420529801324503
"3410",1,49.9,32.7,5.6,999.9,0,0.407284768211921
"3414",3,34.8,16.7,6.3,999.9,0,0.392384105960265
"3415",3,36.9,22.2,4.9,999.9,0,0.374172185430464
"3418",2,37.2,29.2,4.8,999.9,0,0.27317880794702
"3420",2,27.9,10.1,7,999.9,0,0.311258278145695
"3423",5,45.9,36.6,5.6,999.9,0,0.629139072847682
"3431",4,40.5,25.7,7,999.9,0,0.490066225165563
"3433",1,34,18,6.3,999.9,0,0.294701986754967
"3435",3,45.8,41.2,3.2,999.9,1,0.448675496688742
"3447",5,45.7,31.8,5,999.9,0,0.612582781456954
"3453",7,41.7,30,6.1,999.9,0,0.182119205298013
"3456",4,44.9,36.1,3.9,999.9,0,0.384105960264901
"3457",4,43.8,21.8,6.9,999.9,0,0.751655629139073
"3482",1,40.6,31.1,5.1,999.9,0,0.447019867549669
"3484",7,34.7,21.4,7.3,999.9,0,0.317880794701987
"3486",5,43.2,29.2,8.3,999.9,0,0.514900662251656
"3490",6,43.1,31.9,7.2,999.9,0,0.299668874172185
"3524",6,58.9,47.2,7.5,999.9,0,0.589403973509934
"3570",6,29,15.6,8.2,999.9,0,0.359271523178808
"3578",2,32.8,18,6.9,999.9,0,0.339403973509934
"3595",4,53.3,44.2,10.7,999.9,0,0.0645695364238411
"3617",1,39.2,30.6,13.6,999.9,0,0.288079470198675
"3648",5,39.2,26.8,16.5,999.9,0,0.274834437086093
"3672",7,63.4,48.1,17.5,999.9,0,0.435430463576159
"3734",5,31.4,25.8,4.8,999.9,0,0.387417218543046
"3742",4,38.1,28.1,7,999.9,0,0.422185430463576
"3757",7,28.9,22.3,4.7,999.9,0,0.236754966887417
"3769",1,39.5,31.3,4.5,999.9,0,0.344370860927152
"3776",5,44.7,38,5.8,999.9,0,0.460264900662252
"3779",6,24,13.8,6.4,999.9,0,0.183774834437086
"3803",1,33.7,25.2,8,999.9,0,0.145695364238411
"3805",5,39.5,27.5,4.3,999.9,0,0.552980132450331
"3815",6,46.5,39.9,5.8,999.9,0,0.725165562913907
"3830",3,38.5,23.1,8.3,999.9,0,0.397350993377483
"3834",3,34.5,22.6,8,999.9,0,0.485099337748344
"3835",7,47.1,42.1,9.2,999.9,0,0.279801324503311
"3848",6,41.4,35.1,9,999.9,0,0.259933774834437
"3856",7,39.2,34,7.8,999.9,0,0.231788079470199
"3866",1,32.7,22.6,10.7,999.9,0,0.197019867549669
"3889",2,35.7,28.1,7.2,999.9,0,0.380794701986755
"3898",2,30.5,20.5,7.7,999.9,0,0.339403973509934
"3900",4,30.7,22.6,9.8,999.9,0,0.104304635761589
"3922",6,30.1,24.4,8.5,999.9,0,0.306291390728477
"3926",4,39.5,24.8,10.6,999.9,0,0.311258278145695
"3931",3,37.9,30.9,6.2,999.9,0,0.423841059602649
"3932",6,45.1,35.3,9.1,999.9,0,0.392384105960265
"3937",7,59.1,50.3,8.5,999.9,0,0.365894039735099
"3943",1,35.1,29.3,10.5,999.9,0,0.384105960264901
"3945",7,24,15.1,9.3,999.9,0,0.142384105960265
"3957",1,58,52.9,8.4,999.9,1,0.516556291390728
"3997",4,43.9,39.1,12.4,999.9,0,0.342715231788079
"3999",3,33.1,22.5,16.8,999.9,0,0
"4001",2,57.3,39.5,11.6,999.9,0,0.490066225165563
"4011",5,30.7,23.5,19.3,1.2,0,0.26158940397351
"41",2,22.5,11,2.2,999.9,0,0.462890625
"90",3,14,0.3,8.1,999.9,0,0.37890625
"103",2,33,23.9,7.6,999.9,0,0.294921875
"106",3,18.2,4,7,999.9,0,0.28515625
"108",5,21.5,10.4,8.5,1.2,0,0.4296875
"114",4,26,16.8,9.7,999.9,0,0.3359375
"130",7,28.5,23.3,8.2,999.9,0,0.205078125
"152",2,5.6,-8.7,10.6,999.9,0,0.173828125
"154",4,29.9,14.9,8.8,999.9,0,0.478515625
"156",4,35.7,22.4,5.7,999.9,0,0.478515625
"186",6,48.2,40.3,11.8,999.9,0,0.310546875
"212",1,17.7,7.2,6.8,999.9,0,0.275390625
"220",5,47.9,45.1,10.4,999.9,0,0.587890625
"233",6,29.9,22,8.3,999.9,0,0.359375
"241",6,21.8,8.3,6.3,1.2,0,0.376953125
"244",7,31.9,24.8,12.4,999.9,0,0.18359375
"250",3,43,40.8,6.5,999.9,0,0.4921875
"258",1,43.3,39.9,9.9,999.9,0,0.591796875
"260",5,23.7,13.8,11.9,999.9,0,0.51171875
"262",6,41,28.4,13.5,999.9,0,0.548828125
"270",1,12.6,-3,12.5,999.9,0,0.119140625
"284",1,27.2,18.7,9.1,999.9,0,0.419921875
"286",3,26.4,15.8,7.8,999.9,0,0.443359375
"295",2,52.7,49.4,12.1,999.9,1,0.58984375
"298",4,19.8,11,15,999.9,0,0.29296875
"306",3,41.1,25.2,13.3,999.9,0,0.546875
"314",4,14.4,1.4,9.9,999.9,0,0.505859375
"325",5,28.3,16.7,10.1,999.9,0,0.6328125
"329",7,23.6,7.6,13.7,999.9,0,0.1640625
"339",7,27.6,17.9,8.8,999.9,0,0.197265625
"392",7,26.8,16.7,4.9,2,0,0.142578125
"402",3,29.6,19.7,5.9,1.2,0,0.43359375
"403",1,32.4,21.5,3.6,1.2,0,0.298828125
"407",4,34.2,28.3,6.1,1.2,1,0.291015625
"414",7,18.1,0.3,5.1,999.9,0,0.171875
"431",1,24.4,18.5,7.2,2,1,0.244140625
"438",3,31.7,23,6,999.9,0,0.5
"451",6,19.7,4.4,10,999.9,0,0.169921875
"468",6,29.7,21.2,5.1,1.2,0,0.384765625
"480",3,33.5,30.6,8.4,1.2,0,0.43359375
"495",6,26.9,18.8,11.6,2,0,0.181640625
"506",6,18.4,11.4,7.7,1.2,0,0.26171875
"519",2,22.6,16.9,7.3,2,0,0.361328125
"533",4,24.7,14.8,8.5,999.9,0,0.3203125
"547",5,29.6,25.1,11.2,1.2,0,0.4140625
"574",1,37.8,22.7,12.2,999.9,0,0.298828125
"578",5,30.9,14.9,9.4,999.9,0,0.642578125
"592",3,15.5,3.3,9.6,999.9,0,0.3203125
"593",5,6.8,-2.8,12.9,999.9,0,0.55859375
"598",4,33.7,29.1,12.3,1.2,0,0.400390625
"603",4,37.8,28.6,10.4,999.9,0,0.28515625
"607",5,28.2,23,11.9,3.1,1,0.310546875
"626",2,34.7,27,15.4,2,1,0.138671875
"630",7,38.1,31.2,9.9,1.2,0,0.30859375
"631",2,28.4,18.9,10.6,999.9,0,0.353515625
"635",2,23.9,16.3,17.9,999.9,0,0.28515625
"648",1,38.5,28.8,20.2,999.9,0,0.3046875
"691",5,28.9,12.3,5,999.9,0,0.5078125
"692",4,33.2,23.3,4.9,5.1,0,0.443359375
"695",4,38.6,18.3,4.4,999.9,0,0.447265625
"702",5,33.3,23,4.8,3.1,0,0.5390625
"706",5,35.4,30.2,5.5,999.9,0,0.53515625
"718",3,37.7,21.4,6.2,999.9,0,0.333984375
"723",5,42.8,19.6,3.1,999.9,0,0.52734375
"725",4,29.2,17.1,5.4,999.9,0,0.466796875
"735",7,46.9,39.1,7.3,1.2,0,0.17578125
"741",7,24.7,11.1,6.2,1.2,0,0.22265625
"761",1,27.4,17.1,5.3,999.9,0,0.41015625
"779",6,32.7,20.3,4.9,999.9,0,0.349609375
"781",4,23,6.3,8,999.9,0,0.302734375
"782",2,36,21.4,8.1,999.9,0,0.333984375
"802",6,36.6,25.6,8.4,1.2,0,0.458984375
"804",6,27.8,18.5,10.9,1.2,0,0.31640625
"814",2,31.9,26.5,10.3,5.9,1,0.181640625
"840",7,31.9,19.5,9.8,999.9,0,0.330078125
"846",6,34,29.8,10.6,999.9,0,0.435546875
"847",1,43.6,40.9,9.8,999.9,0,0.4296875
"874",3,29,14,12.4,999.9,0,0.431640625
"876",3,31.2,25.9,11,5.9,0,0.234375
"892",6,44.9,26.8,6.6,999.9,0,0.517578125
"912",2,33.1,25.5,12.5,999.9,0,0.46484375
"924",5,28.9,21.9,12.1,1.2,0,0.787109375
"926",1,32.2,25.7,10.5,999.9,0,0.37109375
"930",3,22.5,6.4,13.7,999.9,0,0.361328125
"936",7,50.2,36.9,11.4,999.9,0,0.3203125
"962",1,34.8,24.8,16,999.9,0,0.30078125
"968",7,34,23.6,14.2,999.9,0,0.361328125
"982",2,25.2,11.1,19,999.9,0,0.326171875
"1034",7,56.6,47.6,5.8,999.9,0,0.37109375
"1049",3,35.3,14.2,5.9,999.9,0,0.435546875
"1055",2,46.7,36.6,6.5,999.9,0,0.50390625
"1080",2,54.6,42.2,7.5,999.9,0,0.3125
"1090",1,52.7,29.2,8.3,999.9,0,0.607421875
"1097",7,41.5,20.7,8.2,999.9,0,0.330078125
"1102",4,41.5,17.7,6.3,999.9,0,0.64453125
"1107",6,57.4,40.8,5.9,999.9,0,0.517578125
"1108",2,34.8,10.7,9,999.9,0,0.458984375
"1112",5,44,23.8,10.4,999.9,0,0.578125
"1124",2,45.4,40.2,7.9,999.9,0,0.431640625
"1145",1,61,49.2,8.2,999.9,0,0.587890625
"1155",5,51.9,32,9,999.9,0,0.69921875
"1158",3,41.4,31.1,10.1,999.9,0,0.591796875
"1185",4,45.2,30,10.3,999.9,0,0.53125
"1194",2,70.5,52.6,13.2,999.9,0,0.501953125
"1204",7,52.4,38.3,11.6,999.9,0,0.376953125
"1212",4,55.1,53.2,8.1,999.9,0,0.37890625
"1219",3,41.1,38.4,12.6,999.9,0,0.484375
"1228",6,39.2,27.5,12.1,999.9,0,0.46484375
"1236",7,48.5,33.2,9.5,999.9,0,0.4375
"1251",5,41.3,35.4,11.8,999.9,0,0.62109375
"1253",4,42.9,41.7,10,999.9,0,0.408203125
"1268",6,37,21.8,10.5,999.9,0,0.390625
"1275",1,37,15.8,12.4,999.9,0,0.681640625
"1292",1,60.8,47.7,14.9,999.9,0,0.466796875
"1296",3,44.6,35.7,10.3,999.9,0,0.224609375
"1302",1,52.4,42.1,12,999.9,0,0.5703125
"1310",6,49.1,27,13.5,999.9,0,0.396484375
"1318",5,41.5,32.5,19.2,999.9,0,0.474609375
"1364",6,50.9,34.8,3,999.9,0,0.458984375
"1366",2,62.4,36.6,5.2,999.9,0,0.595703125
"1376",7,55.8,40.3,4.8,999.9,0,0.33984375
"1380",3,64,43.8,4.5,999.9,0,0.705078125
"1385",6,67.7,54.1,5.9,999.9,0,0.66796875
"1399",5,63.9,44.7,5.2,999.9,0,0.751953125
"1408",1,59.1,52.9,7.4,999.9,0,0.326171875
"1409",4,65.9,45.4,3.6,999.9,0,0.455078125
"1411",1,61.2,37.9,6.5,999.9,0,0.53515625
"1441",4,70.1,45.1,4,999.9,0,0.720703125
"1465",2,67.2,61.5,7.9,999.9,0,0.4765625
"1468",1,49.2,30.8,5.1,999.9,0,0.568359375
"1494",5,49,44.9,9.4,999.9,0,0.611328125
"1503",7,46.4,25.7,9.2,999.9,0,0.44921875
"1506",7,58.9,41.6,7.8,999.9,0,0.435546875
"1516",6,57.9,45.2,6.8,999.9,0,0.603515625
"1517",3,69.6,61.5,8.1,999.9,1,0.59765625
"1523",2,66.9,42,9.7,999.9,0,0.58984375
"1537",5,72.1,62.6,11.2,999.9,0,0.64453125
"1549",3,72.3,63.1,7.9,999.9,0,0.5859375
"1562",7,72.6,58.4,6.2,999.9,0,0.48046875
"1582",4,78,63.6,11.9,999.9,0,0.669921875
"1584",5,48.1,32.1,10.2,999.9,0,0.6484375
"1586",3,76.3,49.9,9.3,999.9,0,0.845703125
"1589",4,57,42.3,10.6,999.9,0,0.435546875
"1600",6,50.9,39.2,9.2,999.9,0,0.447265625
"1642",5,44.2,38.5,12.5,999.9,0,0.583984375
"1650",1,81.2,59.4,12.7,999.9,0,0.697265625
"1662",2,73.6,60.9,11.6,999.9,0,0.638671875
"1663",4,53.5,45,14.4,999.9,0,0.4609375
"1703",1,71,60.7,4.5,999.9,1,0.5546875
"1717",2,70.5,59.8,3.8,999.9,1,0.494140625
"1738",6,63.4,39.7,4.4,999.9,0,0.623046875
"1743",2,61.3,42.8,5.1,999.9,0,0.49609375
"1754",1,79,57.7,6.2,999.9,0,0.81640625
"1756",1,54.9,40,3.4,999.9,0,0.60546875
"1765",5,64.6,49.9,7.7,999.9,0,0.791015625
"1766",6,68.4,56.3,5.4,999.9,0,0.57421875
"1768",3,63.8,45.7,7.5,999.9,0,0.5859375
"1775",5,59.4,46.2,9,999.9,0,0.53515625
"1789",4,72.9,52.6,6,999.9,0,0.712890625
"1803",4,61.2,48.2,7.9,999.9,0,0.6953125
"1809",6,76.1,65.5,7,999.9,0,0.62109375
"1837",3,74.8,65.2,7.9,999.9,0,0.681640625
"1844",7,69.3,50.5,7.3,999.9,0,0.443359375
"1856",3,65.6,46.7,7.1,999.9,0,0.578125
"1869",7,76,63.4,8.9,999.9,0,0.689453125
"1884",4,67.2,56,11.1,999.9,0,0.611328125
"1890",2,76.3,66.8,7.4,999.9,0,0.603515625
"1899",6,68,60.4,9.3,999.9,0,0.583984375
"1907",7,57.4,51.9,7.7,999.9,0,0.4453125
"1932",3,75.3,64.5,4,999.9,0,0.44140625
"1952",7,68.9,54.6,12.2,999.9,0,0.64453125
"1955",6,71.1,62.3,11.1,999.9,0,0.9375
"1963",7,76.7,64.9,8.2,999.9,0,0.556640625
"1965",5,76.6,61.8,7.9,999.9,0,0.5859375
"1974",2,63.9,53.8,11.5,999.9,0,0.63671875
"1977",5,75.4,60.4,8.1,999.9,0,0.59765625
"1993",4,77.5,65.1,6,999.9,1,0.529296875
"1994",1,76.8,66.1,9.7,999.9,0,0.431640625
"2032",4,69.3,50.1,2.9,999.9,0,0.61328125
"2036",3,70,62,4.5,999.9,0,0.466796875
"2037",6,77.2,63.1,4.8,999.9,0,0.552734375
"2041",2,67.7,55.9,5.2,999.9,0,0.560546875
"2057",5,72.5,51.1,4.6,999.9,0,0.669921875
"2075",1,66.2,50.8,6.8,999.9,0,0.560546875
"2087",4,72.6,54.1,6.4,999.9,0,0.548828125
"2092",6,75.2,57.4,5.8,999.9,0,0.669921875
"2107",2,84.3,70.8,6.1,999.9,0,0.591796875
